match_id,date,season,matchday,status,home_team,away_team,home_goals,away_goals,home_shots,away_shots,home_corners,away_corners,home_squad_value,away_squad_value,home_avg_age,away_avg_age,attendance
56260,2008-11-23,2008,36,FINISHED,SE Palmeiras,Ipatinga FC,2,0,,,,,17000000.0,5450000.0,27.6,26.3,0.0
56480,2008-11-23,2008,36,FINISHED,EC Vitória,Grêmio FBPA,4,2,,,,,12350000.0,17900000.0,25.3,25.7,0.0
56214,2008-11-23,2008,36,FINISHED,Cruzeiro EC,CR Flamengo,3,2,,,,,20900000.0,32300000.0,24.5,27.9,0.0
56503,2008-11-23,2008,36,FINISHED,SC Internacional,Fluminense FC,0,2,,,,,6500000.0,20600000.0,23.7,26.7,7481.0
56384,2008-11-23,2008,36,FINISHED,Sport Club do Recife,CA Mineiro,3,0,,,,,6900000.0,6150000.0,28.8,24.7,0.0
56475,2008-11-30,2008,37,FINISHED,Coritiba FBC,CR Vasco da Gama,0,2,,,,,18200000.0,9000000.0,23.1,25.8,0.0
56465,2008-11-30,2008,37,FINISHED,Portuguesa,Sport Club do Recife,2,2,,,,,,,,,0.0
56439,2008-11-30,2008,37,FINISHED,Náutico,CA Paranaense,2,1,,,,,5750000.0,10500000.0,27.3,25.4,0.0
56523,2008-11-30,2008,37,FINISHED,CR Flamengo,Goiás EC,3,3,,,,,27700000.0,9350000.0,26.5,27.9,0.0
56356,2008-11-30,2008,37,FINISHED,CA Mineiro,Santos FC,0,0,,,,,6250000.0,11750000.0,24.3,27.0,0.0
56334,2008-11-30,2008,37,FINISHED,EC Vitória,SE Palmeiras,0,0,,,,,11950000.0,16350000.0,27.8,25.0,16747.0
56200,2008-11-30,2008,37,FINISHED,Botafogo FR,Figueirense FC,1,3,,,,,12250000.0,10450000.0,27.1,22.8,3106.0
56307,2008-11-30,2008,37,FINISHED,São Paulo FC,Fluminense FC,1,1,,,,,39700000.0,20600000.0,27.8,26.7,66888.0
56551,2008-11-30,2008,37,FINISHED,Ipatinga FC,Grêmio FBPA,1,4,,,,,4450000.0,20500000.0,25.2,25.5,0.0
56398,2008-11-30,2008,37,FINISHED,SC Internacional,Cruzeiro EC,1,0,,,,,10650000.0,25600000.0,26.1,24.9,13269.0
56521,2008-12-07,2008,38,FINISHED,Figueirense FC,SC Internacional,3,1,,,,,9150000.0,10550000.0,23.4,26.8,0.0
56515,2008-12-07,2008,38,FINISHED,CR Vasco da Gama,EC Vitória,0,2,,,,,8700000.0,9600000.0,27.0,27.1,0.0
56544,2008-12-07,2008,38,FINISHED,Sport Club do Recife,Coritiba FBC,4,3,,,,,4700000.0,17000000.0,25.5,24.9,12970.0
56542,2008-12-07,2008,38,FINISHED,CA Paranaense,CR Flamengo,5,3,,,,,9850000.0,28200000.0,25.8,26.8,22016.0
56186,2008-12-07,2008,38,FINISHED,Grêmio FBPA,CA Mineiro,2,0,,,,,21500000.0,6150000.0,25.0,24.7,0.0
56443,2008-12-07,2008,38,FINISHED,Goiás EC,São Paulo FC,0,1,,,,,8600000.0,42800000.0,28.0,28.1,0.0
56425,2008-12-07,2008,38,FINISHED,Cruzeiro EC,Portuguesa,4,1,,,,,,,,,0.0
56285,2008-12-07,2008,38,FINISHED,Fluminense FC,Ipatinga FC,1,1,,,,,20200000.0,4150000.0,26.0,24.9,49178.0
56272,2008-12-07,2008,38,FINISHED,Santos FC,Náutico,0,0,,,,,13250000.0,5400000.0,26.8,25.8,14121.0
56261,2008-12-07,2008,38,FINISHED,SE Palmeiras,Botafogo FR,0,1,,,,,20800000.0,10950000.0,26.2,26.7,0.0
56132,2009-05-09,2009,1,FINISHED,SE Palmeiras,Coritiba FBC,2,1,,,,,12100000.0,14100000.0,24.4,25.8,19105.0
55997,2009-05-09,2009,1,FINISHED,Sport Club do Recife,Barueri,1,1,,,,,9450000.0,550000.0,28.4,26.5,15185.0
55836,2009-05-09,2009,1,FINISHED,Avaí FC,CA Mineiro,2,2,,,,,1200000.0,8900000.0,27.1,25.9,8344.0
56070,2009-05-10,2009,1,FINISHED,SC Corinthians Paulista,SC Internacional,0,1,,,,,12100000.0,32850000.0,23.4,28.9,14458.0
56020,2009-05-10,2009,1,FINISHED,Fluminense FC,São Paulo FC,1,0,,,,,21250000.0,42000000.0,24.2,27.7,14547.0
55962,2009-05-10,2009,1,FINISHED,Cruzeiro EC,CR Flamengo,2,0,,,,,25900000.0,27850000.0,26.0,25.9,24564.0
55976,2009-05-10,2009,1,FINISHED,Grêmio FBPA,Santos FC,1,1,,,,,17900000.0,9700000.0,26.2,27.3,24309.0
56120,2009-05-10,2009,1,FINISHED,Goiás EC,Náutico,3,3,,,,,8350000.0,6500000.0,28.6,25.7,2517.0
56054,2009-05-10,2009,1,FINISHED,CA Paranaense,EC Vitória,0,2,,,,,7150000.0,5500000.0,23.2,27.2,12906.0
55950,2009-05-10,2009,1,FINISHED,Santo André,Botafogo FR,1,1,,,,,2580000.0,7550000.0,29.3,26.2,1939.0
56168,2009-05-16,2009,2,FINISHED,Coritiba FBC,Santo André,2,4,,,,,9850000.0,2580000.0,24.8,29.0,8423.0
55867,2009-05-16,2009,2,FINISHED,CA Mineiro,Grêmio FBPA,2,1,,,,,9450000.0,17900000.0,26.5,26.2,17263.0
55817,2009-05-16,2009,2,FINISHED,CR Flamengo,Avaí FC,0,0,,,,,29350000.0,1200000.0,26.0,27.2,18351.0
55877,2009-05-17,2009,2,FINISHED,Botafogo FR,SC Corinthians Paulista,0,0,,,,,6700000.0,27600000.0,24.2,26.1,14528.0
56024,2009-05-17,2009,2,FINISHED,EC Vitória,Sport Club do Recife,1,0,,,,,3900000.0,9000000.0,27.7,29.4,2284.0
56095,2009-05-17,2009,2,FINISHED,São Paulo FC,CA Paranaense,2,2,,,,,41900000.0,8350000.0,28.3,24.0,11554.0
55958,2009-05-17,2009,2,FINISHED,Náutico,Cruzeiro EC,2,0,,,,,5100000.0,24150000.0,24.8,26.8,14127.0
55925,2009-05-17,2009,2,FINISHED,Barueri,Fluminense FC,0,0,,,,,550000.0,11100000.0,26.5,23.3,2555.0
56117,2009-05-17,2009,2,FINISHED,Santos FC,Goiás EC,3,3,,,,,11400000.0,9600000.0,26.9,27.7,9511.0
55827,2009-05-17,2009,2,FINISHED,SC Internacional,SE Palmeiras,2,0,,,,,12850000.0,28550000.0,25.7,25.5,29735.0
55963,2009-05-23,2009,3,FINISHED,Cruzeiro EC,EC Vitória,2,0,,,,,27850000.0,4400000.0,25.5,26.9,7344.0
55894,2009-05-23,2009,3,FINISHED,SC Corinthians Paulista,Barueri,2,1,,,,,15450000.0,550000.0,25.0,26.5,10845.0
55989,2009-05-23,2009,3,FINISHED,Goiás EC,SC Internacional,0,1,,,,,8800000.0,15500000.0,26.7,27.5,6918.0
56135,2009-05-24,2009,3,FINISHED,Fluminense FC,Santos FC,1,4,,,,,22450000.0,13500000.0,24.8,28.2,11953.0
56106,2009-05-24,2009,3,FINISHED,Santo André,CR Flamengo,1,2,,,,,3080000.0,19900000.0,29.2,25.1,8819.0
56045,2009-05-24,2009,3,FINISHED,Avaí FC,Coritiba FBC,2,2,,,,,1250000.0,13300000.0,27.4,26.4,8880.0
56171,2009-05-24,2009,3,FINISHED,Sport Club do Recife,CA Mineiro,2,3,,,,,6700000.0,9450000.0,28.8,26.6,15315.0
56007,2009-05-24,2009,3,FINISHED,SE Palmeiras,São Paulo FC,0,0,,,,,27550000.0,42750000.0,26.6,27.6,12023.0
55858,2009-05-24,2009,3,FINISHED,CA Paranaense,Náutico,2,3,,,,,8000000.0,6100000.0,23.9,24.8,14172.0
55907,2009-05-24,2009,3,FINISHED,Grêmio FBPA,Botafogo FR,2,0,,,,,18650000.0,5450000.0,27.2,26.0,25894.0
55868,2009-05-30,2009,4,FINISHED,CA Mineiro,Santo André,0,0,,,,,8900000.0,2780000.0,26.6,29.6,26663.0
56151,2009-05-30,2009,4,FINISHED,Botafogo FR,Sport Club do Recife,2,2,,,,,8150000.0,8600000.0,27.3,29.8,8555.0
56169,2009-05-30,2009,4,FINISHED,Coritiba FBC,Goiás EC,1,3,,,,,12000000.0,8550000.0,26.6,27.0,8642.0
55828,2009-05-31,2009,4,FINISHED,SC Internacional,Avaí FC,2,1,,,,,9750000.0,750000.0,25.6,27.0,13023.0
56025,2009-05-31,2009,4,FINISHED,EC Vitória,Grêmio FBPA,1,0,,,,,6900000.0,18800000.0,24.1,27.1,14526.0
55979,2009-05-31,2009,4,FINISHED,Santos FC,SC Corinthians Paulista,3,1,,,,,13000000.0,9100000.0,29.0,23.4,10666.0
56110,2009-05-31,2009,4,FINISHED,Náutico,Fluminense FC,1,1,,,,,6300000.0,20900000.0,27.0,25.1,17781.0
55818,2009-05-31,2009,4,FINISHED,CR Flamengo,CA Paranaense,2,1,,,,,36050000.0,9000000.0,26.8,24.3,68217.0
55938,2009-05-31,2009,4,FINISHED,São Paulo FC,Cruzeiro EC,3,0,,,,,25450000.0,29050000.0,26.7,25.4,51800.0
55926,2009-05-31,2009,4,FINISHED,Barueri,SE Palmeiras,2,2,,,,,1650000.0,28350000.0,26.6,27.2,4970.0
55908,2009-06-04,2009,5,FINISHED,Grêmio FBPA,Náutico,3,0,,,,,16150000.0,5550000.0,26.7,25.2,10793.0
56159,2009-06-04,2009,5,FINISHED,Santo André,Santos FC,3,3,,,,,2080000.0,13000000.0,27.7,29.0,7918.0
55895,2009-06-06,2009,5,FINISHED,SC Corinthians Paulista,Coritiba FBC,2,0,,,,,20300000.0,12250000.0,25.3,25.8,5735.0
56021,2009-06-07,2009,5,FINISHED,Fluminense FC,Botafogo FR,1,0,,,,,19450000.0,8800000.0,24.4,26.4,13726.0
56008,2009-06-07,2009,5,FINISHED,SE Palmeiras,EC Vitória,2,1,,,,,26750000.0,6700000.0,25.8,24.3,16118.0
56055,2009-06-07,2009,5,FINISHED,CA Paranaense,CA Mineiro,0,4,,,,,7400000.0,7450000.0,23.4,26.5,15505.0
55837,2009-06-07,2009,5,FINISHED,Avaí FC,São Paulo FC,0,0,,,,,1100000.0,31900000.0,26.7,26.8,12553.0
56154,2009-06-07,2009,5,FINISHED,Sport Club do Recife,CR Flamengo,4,2,,,,,8100000.0,34550000.0,29.7,26.0,25602.0
56112,2009-06-07,2009,5,FINISHED,Cruzeiro EC,SC Internacional,1,1,,,,,25150000.0,20400000.0,26.1,27.3,16687.0
56121,2009-06-07,2009,5,FINISHED,Goiás EC,Barueri,2,2,,,,,8750000.0,1650000.0,27.8,26.2,4252.0
56096,2009-06-13,2009,6,FINISHED,São Paulo FC,Santo André,1,1,,,,,32800000.0,1130000.0,26.8,28.7,8995.0
55904,2009-06-13,2009,6,FINISHED,Sport Club do Recife,CA Paranaense,0,1,,,,,6900000.0,8400000.0,28.4,24.2,19530.0
55878,2009-06-13,2009,6,FINISHED,Botafogo FR,Santos FC,2,0,,,,,7250000.0,13200000.0,26.7,28.7,6535.0
56133,2009-06-14,2009,6,FINISHED,SE Palmeiras,Cruzeiro EC,3,1,,,,,28750000.0,13250000.0,26.3,26.0,11214.0
55990,2009-06-14,2009,6,FINISHED,Goiás EC,SC Corinthians Paulista,0,0,,,,,9250000.0,21900000.0,26.8,25.1,16337.0
56091,2009-06-14,2009,6,FINISHED,Barueri,Avaí FC,3,1,,,,,1650000.0,1100000.0,26.3,26.8,1288.0
56022,2009-06-14,2009,6,FINISHED,Fluminense FC,Grêmio FBPA,0,0,,,,,20900000.0,14150000.0,25.2,26.8,16270.0
55915,2009-06-14,2009,6,FINISHED,Coritiba FBC,CR Flamengo,5,0,,,,,9550000.0,30900000.0,24.5,24.7,20592.0
55829,2009-06-14,2009,6,FINISHED,SC Internacional,EC Vitória,0,0,,,,,9400000.0,6700000.0,26.0,24.4,17302.0
55869,2009-06-14,2009,6,FINISHED,CA Mineiro,Náutico,3,0,,,,,7450000.0,6600000.0,26.5,26.2,40820.0
55838,2009-06-20,2009,7,FINISHED,Avaí FC,Fluminense FC,3,2,,,,,1500000.0,23050000.0,26.2,26.3,9142.0
56004,2009-06-20,2009,7,FINISHED,Náutico,Coritiba FBC,0,1,,,,,5400000.0,12750000.0,26.5,26.5,12758.0
56167,2009-06-20,2009,7,FINISHED,EC Vitória,Botafogo FR,4,3,,,,,7200000.0,7450000.0,25.0,26.3,12274.0
56107,2009-06-20,2009,7,FINISHED,Santo André,Sport Club do Recife,2,1,,,,,1130000.0,7500000.0,29.2,27.9,2375.0
55909,2009-06-20,2009,7,FINISHED,Grêmio FBPA,Goiás EC,2,2,,,,,17250000.0,9850000.0,26.7,27.7,16581.0
55959,2009-06-20,2009,7,FINISHED,CA Paranaense,SE Palmeiras,2,2,,,,,8900000.0,28450000.0,25.8,26.1,18068.0
55819,2009-06-21,2009,7,FINISHED,CR Flamengo,SC Internacional,4,0,,,,,33550000.0,14600000.0,26.0,26.7,15864.0
56162,2009-06-21,2009,7,FINISHED,Cruzeiro EC,Barueri,2,4,,,,,17500000.0,1650000.0,25.8,26.3,4768.0
55980,2009-06-21,2009,7,FINISHED,Santos FC,CA Mineiro,2,3,,,,,14400000.0,7300000.0,27.9,25.0,7214.0
55792,2009-06-21,2009,7,FINISHED,SC Corinthians Paulista,São Paulo FC,3,1,,,,,,,,,15371.0
55927,2009-06-27,2009,8,FINISHED,Barueri,CA Mineiro,4,2,,,,,6450000.0,11400000.0,26.3,26.8,3613.0
55793,2009-06-27,2009,8,FINISHED,São Paulo FC,Náutico,2,0,,,,,,,,,7977.0
56152,2009-06-27,2009,8,FINISHED,Botafogo FR,Goiás EC,1,4,,,,,8900000.0,11600000.0,26.3,27.2,8869.0
55964,2009-06-27,2009,8,FINISHED,Cruzeiro EC,Avaí FC,1,0,,,,,5750000.0,5500000.0,23.2,25.5,3435.0
55960,2009-06-27,2009,8,FINISHED,CA Paranaense,SC Corinthians Paulista,1,0,,,,,9900000.0,8200000.0,25.1,23.2,17119.0
55905,2009-06-28,2009,8,FINISHED,Sport Club do Recife,Grêmio FBPA,3,1,,,,,6000000.0,10300000.0,29.0,24.6,14883.0
56026,2009-06-28,2009,8,FINISHED,EC Vitória,Santo André,4,1,,,,,10250000.0,4100000.0,24.5,28.4,8741.0
55794,2009-06-28,2009,8,FINISHED,SE Palmeiras,Santos FC,1,1,,,,,,,,,8277.0
55830,2009-06-28,2009,8,FINISHED,SC Internacional,Coritiba FBC,3,0,,,,,10800000.0,14300000.0,26.1,26.3,9763.0
56023,2009-06-28,2009,8,FINISHED,Fluminense FC,CR Flamengo,0,0,,,,,21900000.0,33450000.0,26.7,24.8,41038.0
56108,2009-07-04,2009,9,FINISHED,Santo André,Barueri,1,1,,,,,5000000.0,5650000.0,29.1,25.8,1524.0
55981,2009-07-04,2009,9,FINISHED,Santos FC,Sport Club do Recife,1,0,,,,,14350000.0,9100000.0,27.1,30.4,7025.0
55820,2009-07-04,2009,9,FINISHED,CR Flamengo,EC Vitória,2,1,,,,,35850000.0,10250000.0,27.0,24.5,20296.0
56060,2009-07-05,2009,9,FINISHED,CA Mineiro,Botafogo FR,1,1,,,,,12600000.0,8600000.0,26.8,27.2,48651.0
56005,2009-07-05,2009,9,FINISHED,Náutico,SC Internacional,0,2,,,,,6350000.0,34100000.0,25.6,28.3,0.0
56029,2009-07-05,2009,9,FINISHED,Avaí FC,SE Palmeiras,0,3,,,,,,,,,12875.0
55795,2009-07-05,2009,9,FINISHED,Coritiba FBC,São Paulo FC,2,0,,,,,,,,,21704.0
55991,2009-07-05,2009,9,FINISHED,Goiás EC,Cruzeiro EC,1,0,,,,,10800000.0,6000000.0,26.0,23.7,5809.0
56079,2009-07-05,2009,9,FINISHED,Grêmio FBPA,CA Paranaense,4,1,,,,,22000000.0,8600000.0,26.4,25.2,11465.0
55896,2009-07-08,2009,9,FINISHED,SC Corinthians Paulista,Fluminense FC,4,2,,,,,30700000.0,18100000.0,26.5,26.7,27329.0
55796,2009-07-11,2009,10,FINISHED,SE Palmeiras,Náutico,4,1,,,,,,,,,7800.0
56145,2009-07-11,2009,10,FINISHED,Avaí FC,Botafogo FR,1,2,,,,,4950000.0,9100000.0,27.0,27.8,5912.0
55928,2009-07-11,2009,10,FINISHED,Barueri,Coritiba FBC,3,1,,,,,5850000.0,12200000.0,26.2,26.1,1114.0
55906,2009-07-12,2009,10,FINISHED,Sport Club do Recife,Goiás EC,1,0,,,,,7900000.0,11600000.0,28.6,27.2,5065.0
55910,2009-07-12,2009,10,FINISHED,Grêmio FBPA,SC Corinthians Paulista,3,0,,,,,18900000.0,29900000.0,27.2,26.6,30070.0
56136,2009-07-12,2009,10,FINISHED,Fluminense FC,Santo André,0,1,,,,,14200000.0,5100000.0,26.5,29.4,4818.0
56137,2009-07-12,2009,10,FINISHED,EC Vitória,Santos FC,6,2,,,,,10400000.0,14100000.0,24.7,26.6,17090.0
56111,2009-07-12,2009,10,FINISHED,CA Paranaense,SC Internacional,3,2,,,,,9400000.0,28600000.0,24.3,28.5,0.0
56139,2009-07-12,2009,10,FINISHED,São Paulo FC,CR Flamengo,2,2,,,,,,,,,21648.0
56163,2009-07-12,2009,10,FINISHED,Cruzeiro EC,CA Mineiro,0,3,,,,,7500000.0,10800000.0,24.8,25.6,13182.0
56086,2009-07-15,2009,11,FINISHED,Coritiba FBC,Grêmio FBPA,2,1,,,,,11250000.0,17400000.0,26.1,26.3,16403.0
55951,2009-07-15,2009,11,FINISHED,Santo André,CA Paranaense,1,0,,,,,4750000.0,10500000.0,29.7,25.2,1294.0
55992,2009-07-15,2009,11,FINISHED,Goiás EC,Avaí FC,0,2,,,,,8450000.0,4050000.0,25.4,26.1,3609.0
55831,2009-07-15,2009,11,FINISHED,SC Internacional,Fluminense FC,4,2,,,,,24900000.0,18900000.0,28.7,27.2,6346.0
56140,2009-07-15,2009,11,FINISHED,CR Flamengo,SE Palmeiras,1,2,,,,,,,,,22861.0
56170,2009-07-15,2009,11,FINISHED,Santos FC,Barueri,3,3,,,,,14700000.0,5850000.0,28.1,26.3,3524.0
56071,2009-07-16,2009,11,FINISHED,SC Corinthians Paulista,Sport Club do Recife,4,3,,,,,28800000.0,8600000.0,25.7,30.1,22756.0
56056,2009-07-16,2009,11,FINISHED,Náutico,EC Vitória,1,1,,,,,6900000.0,10200000.0,25.7,25.2,13178.0
55797,2009-07-16,2009,11,FINISHED,CA Mineiro,São Paulo FC,2,0,,,,,,,,,54214.0
56006,2009-07-18,2009,12,FINISHED,Fluminense FC,Goiás EC,1,4,,,,,13450000.0,10850000.0,26.6,27.4,7451.0
55798,2009-07-18,2009,12,FINISHED,SE Palmeiras,Santo André,1,0,,,,,,,,,19041.0
56080,2009-07-19,2009,12,FINISHED,Grêmio FBPA,SC Internacional,2,1,,,,,18200000.0,33400000.0,26.4,27.6,36046.0
56077,2009-07-19,2009,12,FINISHED,Sport Club do Recife,Avaí FC,1,3,,,,,8900000.0,3900000.0,30.3,26.3,16218.0
55799,2009-07-19,2009,12,FINISHED,São Paulo FC,Santos FC,2,1,,,,,,,,,10913.0
56039,2009-07-19,2009,12,FINISHED,CR Flamengo,Botafogo FR,2,2,,,,,27750000.0,9600000.0,26.0,27.9,29508.0
55930,2009-07-19,2009,12,FINISHED,Barueri,Náutico,4,0,,,,,3850000.0,7800000.0,26.4,26.0,1866.0
56113,2009-07-19,2009,12,FINISHED,Cruzeiro EC,SC Corinthians Paulista,1,2,,,,,19900000.0,24900000.0,26.2,25.8,32295.0
56027,2009-07-19,2009,12,FINISHED,EC Vitória,CA Mineiro,0,0,,,,,7600000.0,10500000.0,25.3,25.7,16101.0
55961,2009-07-19,2009,12,FINISHED,CA Paranaense,Coritiba FBC,0,0,,,,,10800000.0,11100000.0,25.1,25.7,19266.0
55821,2009-07-22,2009,13,FINISHED,CR Flamengo,Barueri,1,1,,,,,26600000.0,5050000.0,26.3,27.0,27592.0
56057,2009-07-22,2009,13,FINISHED,Náutico,Botafogo FR,2,2,,,,,6800000.0,8500000.0,25.2,27.4,12721.0
55801,2009-07-22,2009,13,FINISHED,Goiás EC,SE Palmeiras,2,1,,,,,,,,,19707.0
56009,2009-07-22,2009,13,FINISHED,Santos FC,CA Paranaense,1,0,,,,,10650000.0,10700000.0,27.4,25.3,7375.0
55952,2009-07-22,2009,13,FINISHED,Santo André,Cruzeiro EC,0,2,,,,,4200000.0,19750000.0,27.7,25.8,3373.0
55800,2009-07-22,2009,13,FINISHED,SC Internacional,São Paulo FC,2,2,,,,,,,,,16974.0
55839,2009-07-22,2009,13,FINISHED,Avaí FC,Grêmio FBPA,1,0,,,,,3800000.0,21000000.0,25.3,26.0,12204.0
56072,2009-07-23,2009,13,FINISHED,SC Corinthians Paulista,EC Vitória,2,1,,,,,23300000.0,10400000.0,25.6,24.7,23600.0
55870,2009-07-23,2009,13,FINISHED,CA Mineiro,Fluminense FC,2,1,,,,,11200000.0,19500000.0,26.5,25.9,55713.0
56087,2009-07-23,2009,13,FINISHED,Coritiba FBC,Sport Club do Recife,1,1,,,,,10700000.0,8500000.0,26.0,29.4,6781.0
56161,2009-07-25,2009,14,FINISHED,CA Paranaense,Avaí FC,1,3,,,,,8450000.0,4400000.0,25.3,25.3,13458.0
55879,2009-07-25,2009,14,FINISHED,Botafogo FR,SC Internacional,3,2,,,,,8700000.0,22200000.0,27.2,27.2,8523.0
56081,2009-07-25,2009,14,FINISHED,Grêmio FBPA,Santo André,3,2,,,,,17300000.0,5100000.0,26.9,29.4,11180.0
56078,2009-07-26,2009,14,FINISHED,Sport Club do Recife,Náutico,3,3,,,,,9000000.0,5050000.0,29.5,24.5,20101.0
56010,2009-07-26,2009,14,FINISHED,Santos FC,CR Flamengo,1,2,,,,,12300000.0,28850000.0,25.6,25.9,10633.0
56073,2009-07-26,2009,14,FINISHED,SC Corinthians Paulista,SE Palmeiras,0,3,,,,,23400000.0,22900000.0,26.1,26.8,29767.0
55871,2009-07-26,2009,14,FINISHED,CA Mineiro,Goiás EC,0,1,,,,,11100000.0,8850000.0,25.9,26.7,59991.0
56104,2009-07-26,2009,14,FINISHED,Fluminense FC,Cruzeiro EC,1,1,,,,,12150000.0,20050000.0,26.1,25.1,13560.0
56028,2009-07-26,2009,14,FINISHED,EC Vitória,Coritiba FBC,1,0,,,,,9550000.0,11650000.0,24.9,26.6,12105.0
56141,2009-07-26,2009,14,FINISHED,Barueri,São Paulo FC,1,2,,,,,,,,,6754.0
55802,2009-07-29,2009,15,FINISHED,Santo André,SC Corinthians Paulista,1,1,,,,,,,,,17219.0
55993,2009-07-29,2009,15,FINISHED,Goiás EC,CA Paranaense,3,0,,,,,9400000.0,10900000.0,25.6,25.1,11257.0
55939,2009-07-29,2009,15,FINISHED,SE Palmeiras,Fluminense FC,1,0,,,,,22900000.0,10900000.0,26.8,25.5,17954.0
55859,2009-07-29,2009,15,FINISHED,Náutico,Santos FC,1,2,,,,,6050000.0,10850000.0,24.7,26.0,13511.0
56042,2009-07-29,2009,15,FINISHED,SC Internacional,Barueri,3,2,,,,,18500000.0,5600000.0,27.1,26.4,12495.0
56088,2009-07-29,2009,15,FINISHED,Coritiba FBC,Botafogo FR,2,2,,,,,11050000.0,8700000.0,25.3,27.2,9698.0
55965,2009-07-29,2009,15,FINISHED,Cruzeiro EC,Sport Club do Recife,1,0,,,,,21250000.0,9700000.0,25.4,29.6,17954.0
55803,2009-07-30,2009,15,FINISHED,São Paulo FC,Grêmio FBPA,2,1,,,,,,,,,13323.0
55840,2009-07-30,2009,15,FINISHED,Avaí FC,EC Vitória,4,0,,,,,4200000.0,10500000.0,25.8,25.4,9556.0
56051,2009-07-30,2009,15,FINISHED,CR Flamengo,CA Mineiro,3,1,,,,,28850000.0,11100000.0,25.9,25.9,26934.0
56066,2009-08-01,2009,16,FINISHED,Botafogo FR,Barueri,2,1,,,,,8700000.0,5300000.0,27.2,25.8,12432.0
56000,2009-08-01,2009,16,FINISHED,Sport Club do Recife,SE Palmeiras,0,1,,,,,8500000.0,23300000.0,28.2,28.0,16921.0
55804,2009-08-02,2009,16,FINISHED,CA Paranaense,Fluminense FC,1,0,,,,,,,,,13306.0
55805,2009-08-02,2009,16,FINISHED,EC Vitória,São Paulo FC,0,1,,,,,,,,,17519.0
56061,2009-08-02,2009,16,FINISHED,CA Mineiro,Coritiba FBC,3,2,,,,,11100000.0,11000000.0,25.3,27.0,0.0
55897,2009-08-02,2009,16,FINISHED,SC Corinthians Paulista,Avaí FC,0,0,,,,,12850000.0,3700000.0,25.9,25.4,13686.0
56052,2009-08-02,2009,16,FINISHED,CR Flamengo,Náutico,1,1,,,,,26850000.0,4100000.0,25.7,26.2,41772.0
55973,2009-08-02,2009,16,FINISHED,Santo André,Goiás EC,1,2,,,,,4150000.0,9200000.0,29.5,25.5,947.0
56082,2009-08-02,2009,16,FINISHED,Grêmio FBPA,Cruzeiro EC,4,1,,,,,21700000.0,21400000.0,26.4,26.3,13306.0
55841,2009-08-05,2009,17,FINISHED,Avaí FC,Santo André,1,0,,,,,4200000.0,5100000.0,25.8,27.5,9140.0
55966,2009-08-05,2009,17,FINISHED,Cruzeiro EC,CA Paranaense,0,2,,,,,17600000.0,10400000.0,26.5,24.7,15485.0
55860,2009-08-05,2009,17,FINISHED,Náutico,SC Corinthians Paulista,1,0,,,,,4400000.0,17150000.0,26.5,26.0,15041.0
56030,2009-08-05,2009,17,FINISHED,São Paulo FC,Botafogo FR,3,1,,,,,,,,,19182.0
56089,2009-08-05,2009,17,FINISHED,Coritiba FBC,Santos FC,0,1,,,,,10000000.0,11850000.0,26.0,25.6,17250.0
55994,2009-08-05,2009,17,FINISHED,Goiás EC,CR Flamengo,3,2,,,,,9400000.0,28050000.0,25.7,26.0,37320.0
55948,2009-08-06,2009,17,FINISHED,Fluminense FC,Sport Club do Recife,5,1,,,,,12100000.0,8100000.0,26.0,26.5,11086.0
55931,2009-08-06,2009,17,FINISHED,Barueri,EC Vitória,4,0,,,,,5450000.0,9550000.0,25.5,26.5,2180.0
56097,2009-08-06,2009,17,FINISHED,SE Palmeiras,Grêmio FBPA,1,1,,,,,21800000.0,22500000.0,28.0,25.8,25440.0
56011,2009-08-08,2009,18,FINISHED,Santos FC,Avaí FC,2,2,,,,,12200000.0,4400000.0,26.2,25.4,12074.0
55861,2009-08-08,2009,18,FINISHED,Náutico,Santo André,2,1,,,,,5650000.0,4200000.0,26.9,28.8,13434.0
55880,2009-08-08,2009,18,FINISHED,Botafogo FR,CA Paranaense,0,1,,,,,8500000.0,10000000.0,27.6,24.5,11454.0
55932,2009-08-09,2009,18,FINISHED,Barueri,Grêmio FBPA,1,0,,,,,5650000.0,20100000.0,25.8,26.6,4576.0
55850,2009-08-09,2009,18,FINISHED,CR Flamengo,SC Corinthians Paulista,1,0,,,,,27150000.0,15700000.0,27.3,25.2,47068.0
56090,2009-08-09,2009,18,FINISHED,Coritiba FBC,Cruzeiro EC,1,3,,,,,11450000.0,19850000.0,28.3,26.2,11485.0
55806,2009-08-09,2009,18,FINISHED,São Paulo FC,Goiás EC,3,1,,,,,,,,,28200.0
56138,2009-08-09,2009,18,FINISHED,EC Vitória,Fluminense FC,2,2,,,,,8550000.0,13450000.0,25.2,26.9,7853.0
55833,2009-08-10,2009,18,FINISHED,SC Internacional,Sport Club do Recife,3,0,,,,,20400000.0,6700000.0,26.6,29.0,16650.0
56062,2009-08-12,2009,18,FINISHED,CA Mineiro,SE Palmeiras,1,1,,,,,9450000.0,21100000.0,25.4,26.8,51532.0
55842,2009-08-15,2009,19,FINISHED,Avaí FC,Náutico,2,1,,,,,4400000.0,4600000.0,25.4,26.2,9223.0
56098,2009-08-15,2009,19,FINISHED,SE Palmeiras,Botafogo FR,1,1,,,,,22100000.0,8850000.0,25.8,26.8,24231.0
