match_id,date,matchday,season,home_team,away_team,home_goals,away_goals,result,home_elo,away_elo,elo_diff,home_position,away_position,home_aproveitamento,away_aproveitamento,home_table_gd,away_table_gd,position_diff,home_form_pts,home_avg_gf,home_avg_ga,home_goal_diff,home_win_rate,home_draw_rate,home_home_form,away_form_pts,away_avg_gf,away_avg_ga,away_goal_diff,away_win_rate,away_draw_rate,away_away_form,home_form_pts_10,home_avg_gf_10,home_avg_ga_10,home_win_rate_10,away_form_pts_10,away_avg_gf_10,away_avg_ga_10,away_win_rate_10,h2h_home_wins,h2h_away_wins,h2h_draws,home_market_value_log,home_market_value_norm,home_squad_size,away_market_value_log,away_market_value_norm,away_squad_size,market_value_diff
56507,2008-07-17,12,2008,CR Vasco da Gama,Goiás EC,1.0,1.0,D,1534.951770295846,1459.6748308283331,75.27693946751288,13,17,0.42424242424242425,0.30303030303030304,2.0,-8.0,4,1.2,2.0,1.8,0.19999999999999996,0.4,0.0,2.0,1.4,1.4,1.2,0.19999999999999996,0.4,0.2,1.0,1.4,1.7,1.4,0.4,1.0,0.9,1.6,0.2,4,4,1,4.6082,0.4439,84,3.0,0.3,25,1.6082
56313,2008-07-17,12,2008,Coritiba FBC,CR Flamengo,1.0,0.0,H,1469.7074267068022,1685.7511522735265,-216.04372556672433,14,1,0.42424242424242425,0.7878787878787878,2.0,15.0,-13,1.6,1.8,1.4,0.40000000000000013,0.4,0.4,3.0,2.6,2.4,0.8,1.5999999999999999,0.8,0.2,2.3333333333333335,1.1,1.3,1.3,0.2,2.3,2.2,0.9,0.7,3,1,1,3.4388,0.1348,96,5.4148,1.0,174,-1.9759999999999995
56279,2008-07-19,13,2008,Fluminense FC,Figueirense FC,1.0,0.0,H,1517.4445194671193,1583.616016517412,-66.1714970502926,18,7,0.25,0.5277777777777778,-5.0,-4.0,-11,1.4,1.2,1.0,0.19999999999999996,0.4,0.2,2.3333333333333335,2.2,1.6,0.6,1.0,0.6,0.4,2.0,0.8,1.0,1.3,0.2,1.5,1.1,1.6,0.4,4,2,3,4.7094,0.4916,105,3.0,0.3,25,1.7093999999999996
56176,2008-07-19,13,2008,Grêmio FBPA,Cruzeiro EC,1.0,0.0,H,1597.4295314237,1602.174734269496,-4.74520284579603,3,2,0.6111111111111112,0.6666666666666666,8.0,9.0,-1,1.2,1.2,1.4,-0.19999999999999996,0.2,0.6,2.0,1.6,1.2,1.0,0.19999999999999996,0.4,0.4,0.5,1.8,1.7,1.0,0.5,1.8,1.7,1.1,0.5,1,6,0,4.4468,0.3771,99,5.061,0.7007,102,-0.6142000000000003
56339,2008-07-19,13,2008,Ipatinga FC,Portuguesa,4.0,1.0,H,1446.527571517419,1503.7548461587155,-57.22727464129662,20,14,0.19444444444444445,0.4166666666666667,-14.0,-5.0,-6,0.4,1.0,2.4,-1.4,0.0,0.4,0.5,0.8,1.0,2.0,-1.0,0.2,0.2,0.0,0.7,1.1,2.0,0.1,1.4,1.1,1.4,0.4,0,0,0,3.0,0.3,25,3.0,0.3,25,0.0
56299,2008-07-20,13,2008,São Paulo FC,Botafogo FR,2.0,1.0,H,1666.4580635610184,1520.0262802633767,146.4317832976417,5,12,0.5555555555555556,0.4166666666666667,8.0,0.0,7,1.6,1.6,1.2,0.40000000000000013,0.4,0.4,2.0,1.6,2.0,1.4,0.6000000000000001,0.4,0.4,0.6666666666666666,1.9,1.9,1.0,0.5,1.2,1.4,1.5,0.3,3,1,3,4.3926,0.357,117,4.7488,0.5116,93,-0.3562000000000003
56540,2008-07-20,13,2008,CA Mineiro,Coritiba FBC,3.0,2.0,H,1531.7595296621894,1494.5457724066046,37.213757255584824,16,9,0.3333333333333333,0.4722222222222222,-3.0,3.0,-7,0.6,0.8,1.2,-0.3999999999999999,0.0,0.6,1.0,1.6,1.6,1.2,0.40000000000000013,0.4,0.4,0.6666666666666666,1.0,1.3,1.6,0.2,1.4,1.3,1.1,0.3,2,2,1,4.4802,0.39,105,3.4388,0.1348,96,1.0413999999999999
56363,2008-07-20,13,2008,CA Paranaense,CR Vasco da Gama,3.0,1.0,H,1526.6509091477355,1531.538384778359,-4.887475630623385,16,11,0.3611111111111111,0.4166666666666667,-2.0,2.0,-5,1.0,0.6,1.2,-0.6,0.2,0.4,1.6666666666666667,1.4,2.2,1.6,0.6000000000000001,0.4,0.2,0.0,0.9,0.9,1.2,0.2,1.2,1.5,1.4,0.3,4,4,0,3.7192,0.1798,90,4.6082,0.4439,84,-0.8890000000000002
56525,2008-07-20,13,2008,Goiás EC,SE Palmeiras,3.0,2.0,H,1463.0882163458202,1588.8590043175388,-125.77078797171862,18,5,0.3055555555555556,0.5833333333333334,-8.0,6.0,-13,1.0,0.8,1.4,-0.5999999999999999,0.2,0.4,2.0,1.6,1.6,1.0,0.6000000000000001,0.4,0.4,0.5,1.0,0.9,1.6,0.2,1.8,1.7,1.0,0.5,4,3,0,3.0,0.3,25,5.3702,0.9562,93,-2.3701999999999996
56264,2008-07-20,13,2008,Santos FC,Sport Club do Recife,1.0,0.0,H,1512.836180486013,1533.7889683114133,-20.952787825400264,20,15,0.2222222222222222,0.4166666666666667,-11.0,-4.0,-5,0.6,0.6,1.4,-0.7999999999999999,0.0,0.6,1.0,1.4,1.2,1.6,-0.40000000000000013,0.4,0.2,1.5,0.5,0.4,1.7,0.0,1.4,1.2,1.4,0.4,1,1,0,4.5364,0.4128,102,3.0,0.3,25,1.5364000000000004
56428,2008-07-20,13,2008,CR Flamengo,EC Vitória,0.0,1.0,A,1660.912806573724,1506.4620488386065,154.45075773511758,1,6,0.7222222222222222,0.5555555555555556,14.0,6.0,5,2.0,1.8,0.8,1.0,0.6,0.2,3.0,1.8,2.4,1.6,0.7999999999999998,0.6,0.0,1.5,2.2,2.2,1.0,0.7,1.9,1.9,1.1,0.6,2,2,0,5.4148,1.0,174,3.6584,0.169,108,1.7563999999999997
56230,2008-07-20,13,2008,Náutico,SC Internacional,1.0,1.0,D,1532.0493312699998,1567.2729792539665,-35.22364798396666,10,8,0.4722222222222222,0.5,-2.0,2.0,-2,0.6,0.8,2.2,-1.4000000000000001,0.2,0.0,1.5,2.2,1.4,0.4,0.9999999999999999,0.6,0.4,1.0,1.1,1.0,1.5,0.3,1.5,1.3,1.1,0.4,0,1,1,3.0,0.3,25,4.302,0.3257,156,-1.3019999999999996
56314,2008-07-23,14,2008,Coritiba FBC,Ipatinga FC,1.0,0.0,H,1480.2530054992192,1465.13940739579,15.11359810342924,10,20,0.4358974358974359,0.2564102564102564,2.0,-11.0,10,1.4,1.8,1.6,0.19999999999999996,0.4,0.2,3.0,1.0,1.4,1.8,-0.40000000000000013,0.2,0.4,0.5,1.3,1.4,1.3,0.3,0.9,1.4,2.0,0.2,0,0,0,3.4388,0.1348,96,3.0,0.3,25,0.4388000000000001
56326,2008-07-23,14,2008,EC Vitória,Náutico,2.0,0.0,H,1529.14052407701,1533.6659054674863,-4.525381390476241,5,10,0.5897435897435898,0.46153846153846156,7.0,-2.0,5,1.8,2.0,1.6,0.3999999999999999,0.6,0.0,1.5,0.8,1.0,2.0,-1.0,0.2,0.2,0.0,1.9,1.6,1.1,0.6,1.2,1.1,1.4,0.3,0,0,0,3.6584,0.169,108,3.0,0.3,25,0.6583999999999999
56191,2008-07-23,14,2008,Botafogo FR,CA Mineiro,4.0,0.0,H,1510.3968965891595,1546.0522965695748,-35.65539998041527,13,14,0.38461538461538464,0.38461538461538464,-1.0,-2.0,1,1.4,2.2,1.8,0.40000000000000013,0.4,0.2,3.0,1.0,1.2,1.4,-0.19999999999999996,0.2,0.4,0.0,1.1,1.4,1.6,0.3,1.2,1.5,1.7,0.3,4,0,2,4.7488,0.5116,93,4.4802,0.39,105,0.26860000000000017
56535,2008-07-23,14,2008,Portuguesa,CR Flamengo,2.0,2.0,D,1485.1430102803445,1638.2343313353206,-153.0913210549761,16,1,0.38461538461538464,0.6666666666666666,-8.0,13.0,-15,0.6,1.2,2.8,-1.5999999999999999,0.2,0.0,1.5,1.4,1.4,0.8,0.5999999999999999,0.4,0.2,0.5,1.3,1.1,1.7,0.4,1.9,2.0,1.0,0.6,0,0,0,3.0,0.3,25,5.4148,1.0,174,-2.4147999999999996
56422,2008-07-23,14,2008,Cruzeiro EC,Goiás EC,0.0,1.0,A,1585.9562231892824,1484.6397716666038,101.31645152267856,4,17,0.6153846153846154,0.358974358974359,8.0,-7.0,13,1.4,1.0,1.0,0.0,0.4,0.2,3.0,1.6,1.4,1.2,0.19999999999999996,0.4,0.4,0.5,1.5,1.3,1.2,0.4,1.2,1.1,1.7,0.3,4,3,3,5.061,0.7007,102,3.0,0.3,25,2.061
56401,2008-07-23,14,2008,CR Vasco da Gama,Fluminense FC,3.0,3.0,D,1515.313323053285,1536.4555105399834,-21.142187486698276,15,18,0.38461538461538464,0.3076923076923077,0.0,-4.0,3,0.8,1.6,1.8,-0.19999999999999996,0.2,0.2,2.0,1.8,1.4,1.0,0.3999999999999999,0.6,0.0,0.0,1.1,1.5,1.6,0.3,1.1,1.0,1.1,0.3,2,2,6,4.6082,0.4439,84,4.7094,0.4916,105,-0.10119999999999951
56390,2008-07-23,14,2008,SC Internacional,São Paulo FC,2.0,0.0,H,1565.65640505648,1676.0874472352357,-110.43104217875566,8,5,0.48717948717948717,0.5897435897435898,2.0,9.0,-3,2.2,1.4,0.4,0.9999999999999999,0.6,0.4,3.0,2.0,1.8,1.2,0.6000000000000001,0.6,0.2,1.5,1.6,1.3,1.0,0.4,2.1,2.0,1.0,0.6,4,3,1,4.302,0.3257,156,4.3926,0.357,117,-0.09060000000000024
56546,2008-07-24,14,2008,Figueirense FC,Grêmio FBPA,1.0,7.0,A,1564.605025444548,1613.6480425039135,-49.04301705936564,9,3,0.48717948717948717,0.6410256410256411,-5.0,9.0,-6,2.0,1.4,0.6,0.7999999999999999,0.6,0.2,3.0,1.6,1.2,1.2,0.0,0.4,0.4,0.6666666666666666,1.5,1.1,1.3,0.4,1.8,1.6,1.0,0.5,6,1,1,3.0,0.3,25,4.4468,0.3771,99,-1.4467999999999996
56377,2008-07-24,14,2008,Sport Club do Recife,CA Paranaense,1.0,0.0,H,1516.8252248462472,1542.8759708728094,-26.050746026562138,16,14,0.38461538461538464,0.41025641025641024,-5.0,0.0,-2,1.4,1.0,1.4,-0.3999999999999999,0.4,0.2,2.0,1.4,1.0,1.2,-0.19999999999999996,0.4,0.2,0.0,1.1,1.0,1.4,0.3,1.1,1.1,1.2,0.3,1,0,1,3.0,0.3,25,3.7192,0.1798,90,-0.7191999999999998
56527,2008-07-24,14,2008,SE Palmeiras,Santos FC,4.0,2.0,H,1567.3074489967553,1529.7999239511792,37.50752504557613,7,19,0.5384615384615384,0.28205128205128205,5.0,-10.0,12,1.0,1.6,1.6,0.0,0.2,0.4,2.0,1.0,0.8,1.4,-0.5999999999999999,0.2,0.4,0.0,1.7,1.8,1.2,0.5,0.8,0.5,1.3,0.1,2,4,2,5.3702,0.9562,93,4.5364,0.4128,102,0.8337999999999992
56340,2008-07-26,15,2008,Ipatinga FC,SC Internacional,1.0,0.0,H,1449.8349756266389,1586.5773338129152,-136.7423581862763,20,7,0.23809523809523808,0.5238095238095238,-12.0,4.0,-13,0.8,1.2,1.8,-0.6000000000000001,0.2,0.2,1.3333333333333333,2.2,1.2,0.4,0.7999999999999999,0.6,0.4,1.0,0.6,1.2,2.1,0.1,1.8,1.4,0.9,0.5,0,0,0,3.0,0.3,25,4.302,0.3257,156,-1.3019999999999996
56531,2008-07-26,15,2008,Fluminense FC,Cruzeiro EC,1.0,3.0,A,1535.4830768294914,1565.4183352670907,-29.93525843759926,18,5,0.30952380952380953,0.5714285714285714,-4.0,7.0,-13,2.0,2.0,1.4,0.6000000000000001,0.6,0.2,3.0,1.4,1.0,1.0,0.0,0.4,0.2,0.5,1.2,1.3,1.3,0.3,1.4,1.2,1.2,0.4,4,1,3,4.7094,0.4916,105,5.061,0.7007,102,-0.35160000000000036
56435,2008-07-26,15,2008,Náutico,Coritiba FBC,1.0,2.0,A,1517.4575157374104,1495.5574372683702,21.90007846904018,11,8,0.42857142857142855,0.47619047619047616,-4.0,3.0,-3,0.8,1.0,1.8,-0.8,0.2,0.2,1.3333333333333333,2.0,2.0,1.0,1.0,0.6,0.2,0.5,0.9,0.8,1.6,0.2,1.5,1.4,1.2,0.4,0,0,0,3.0,0.3,25,3.4388,0.1348,96,-0.4388000000000001
56441,2008-07-27,15,2008,Goiás EC,Sport Club do Recife,1.0,2.0,A,1505.1776595887954,1534.022662872624,-28.845003283828646,13,11,0.40476190476190477,0.42857142857142855,-6.0,-4.0,-2,1.6,1.4,1.2,0.19999999999999996,0.4,0.4,2.0,1.4,1.0,1.4,-0.3999999999999999,0.4,0.2,1.0,1.4,1.2,1.7,0.4,1.3,1.0,1.3,0.4,1,1,0,3.0,0.3,25,3.0,0.3,25,0.0
56350,2008-07-27,15,2008,CA Mineiro,EC Vitória,2.0,1.0,H,1528.416044908383,1545.3489138070859,-16.932868898702964,17,4,0.35714285714285715,0.6190476190476191,-6.0,9.0,-13,0.8,1.0,2.0,-1.0,0.2,0.2,2.0,1.8,2.0,1.4,0.6000000000000001,0.6,0.0,1.5,0.9,1.3,2.1,0.2,2.2,1.8,0.9,0.7,1,1,1,4.4802,0.39,105,3.6584,0.169,108,0.8218000000000001
56364,2008-07-27,15,2008,CA Paranaense,Figueirense FC,0.0,0.0,D,1525.6785328464325,1550.848657887934,-25.17012504150148,16,10,0.38095238095238093,0.4523809523809524,-1.0,-11.0,-6,0.8,0.8,1.4,-0.5999999999999999,0.2,0.2,2.0,1.4,1.2,1.8,-0.6000000000000001,0.4,0.2,1.3333333333333333,1.1,1.1,1.2,0.3,1.4,1.2,2.0,0.4,1,4,5,3.7192,0.1798,90,3.0,0.3,25,0.7191999999999998
56450,2008-07-27,15,2008,Santos FC,CR Vasco da Gama,5.0,2.0,H,1515.5205303142197,1516.285756763777,-0.7652264495573036,20,16,0.2619047619047619,0.38095238095238093,-12.0,0.0,-4,1.0,1.2,2.0,-0.8,0.2,0.4,1.6666666666666667,1.0,2.0,2.0,0.0,0.2,0.4,0.0,0.7,0.7,1.7,0.1,0.9,1.6,1.8,0.2,4,3,1,4.5364,0.4128,102,4.6082,0.4439,84,-0.07179999999999964
56219,2008-07-27,15,2008,CR Flamengo,Botafogo FR,0.0,0.0,D,1631.6076374227753,1528.0331482503514,103.57448917242391,2,11,0.6428571428571429,0.42857142857142855,13.0,3.0,9,1.0,1.2,1.2,0.0,0.2,0.4,1.5,1.4,2.6,1.8,0.8,0.4,0.2,0.3333333333333333,1.7,2.1,1.2,0.5,1.4,1.8,1.3,0.4,4,0,3,5.4148,1.0,174,4.7488,0.5116,93,0.6659999999999995
56300,2008-07-27,15,2008,São Paulo FC,Portuguesa,3.0,1.0,H,1655.1665184788005,1491.7697041928898,163.39681428591075,6,17,0.5476190476190477,0.38095238095238093,7.0,-8.0,11,1.8,1.6,1.4,0.20000000000000018,0.6,0.0,3.0,0.8,1.4,2.8,-1.4,0.2,0.2,0.0,2.0,2.0,1.2,0.6,1.4,1.3,1.7,0.4,0,0,0,4.3926,0.357,117,3.0,0.3,25,1.3925999999999998
56177,2008-07-27,15,2008,Grêmio FBPA,SE Palmeiras,1.0,1.0,D,1627.4044100605274,1581.5868426337147,45.81756742681273,1,6,0.6666666666666666,0.5714285714285714,15.0,7.0,5,2.2,2.6,1.0,1.6,0.6,0.4,3.0,1.4,2.2,1.8,0.40000000000000013,0.4,0.2,0.0,2.1,2.2,0.9,0.6,1.7,2.1,1.4,0.5,2,2,1,4.4468,0.3771,99,5.3702,0.9562,93,-0.9234
56462,2008-07-30,16,2008,Portuguesa,Fluminense FC,3.0,1.0,H,1482.7846913655203,1520.8582451867285,-38.07355382120818,17,19,0.35555555555555557,0.28888888888888886,-10.0,-6.0,2,0.8,1.6,2.6,-1.0,0.2,0.2,2.0,1.4,1.6,2.0,-0.3999999999999999,0.4,0.2,0.5,1.1,1.1,1.9,0.3,1.2,1.3,1.4,0.3,0,0,0,3.0,0.3,25,4.7094,0.4916,105,-1.7093999999999996
56409,2008-07-30,16,2008,Figueirense FC,São Paulo FC,1.0,1.0,D,1549.691554377576,1664.15153130617,-114.45997692859396,10,4,0.4444444444444444,0.5777777777777777,-11.0,9.0,-6,1.4,1.0,1.6,-0.6000000000000001,0.4,0.2,1.5,2.4,2.0,1.2,0.8,0.8,0.0,1.5,1.5,1.2,1.5,0.4,2.0,1.8,1.2,0.6,1,5,2,3.0,0.3,25,4.3926,0.357,117,-1.3925999999999998
56478,2008-07-30,16,2008,EC Vitória,CA Paranaense,2.0,1.0,H,1528.5697431920987,1526.8356363567905,1.7341068353082392,5,15,0.5777777777777777,0.37777777777777777,8.0,-1.0,10,1.2,1.2,1.4,-0.19999999999999996,0.4,0.0,1.5,1.0,0.8,0.8,0.0,0.2,0.4,0.0,1.9,1.8,1.1,0.6,0.9,0.6,1.2,0.2,3,1,0,3.6584,0.169,108,3.7192,0.1798,90,-0.060799999999999965
56253,2008-07-30,16,2008,SE Palmeiras,CR Flamengo,1.0,0.0,H,1583.6846727977552,1626.974304884241,-43.28963208648588,6,3,0.5555555555555556,0.6222222222222222,7.0,13.0,-3,1.4,2.2,1.8,0.40000000000000013,0.4,0.2,3.0,1.0,1.0,1.0,0.0,0.2,0.4,0.5,1.8,2.2,1.3,0.5,1.5,1.6,1.2,0.4,4,2,1,5.3702,0.9562,93,5.4148,1.0,174,-0.04459999999999997
56391,2008-07-30,16,2008,SC Internacional,Santos FC,0.0,1.0,A,1564.5863083743754,1531.555770237547,33.030538136828454,8,18,0.4888888888888889,0.3111111111111111,3.0,-9.0,10,1.6,1.0,0.6,0.4,0.4,0.4,3.0,1.4,2.0,2.2,-0.20000000000000018,0.4,0.2,0.0,1.8,1.3,0.7,0.5,1.0,1.2,1.8,0.2,4,5,1,4.302,0.3257,156,4.5364,0.4128,102,-0.23440000000000083
56192,2008-07-30,16,2008,Botafogo FR,Goiás EC,2.0,0.0,H,1532.6664807888856,1490.50297744983,42.163503339055524,11,16,0.4222222222222222,0.37777777777777777,3.0,-7.0,5,1.6,2.2,0.8,1.4000000000000001,0.4,0.4,3.0,1.6,1.6,1.4,0.20000000000000018,0.4,0.4,2.0,1.2,1.6,1.2,0.3,1.4,1.3,1.4,0.4,1,4,3,4.7488,0.5116,93,3.0,0.3,25,1.7488000000000001
56423,2008-07-30,16,2008,Cruzeiro EC,Náutico,4.0,2.0,H,1580.0431669098537,1500.4503134456788,79.59285346417482,6,14,0.6,0.4,9.0,-5.0,8,1.8,1.2,0.8,0.3999999999999999,0.6,0.0,2.0,0.2,0.8,2.0,-1.2,0.0,0.2,0.0,1.4,1.4,1.3,0.4,0.8,0.9,1.8,0.2,1,0,1,5.061,0.7007,102,3.0,0.3,25,2.061
56508,2008-07-31,16,2008,CR Vasco da Gama,CA Mineiro,6.0,1.0,H,1500.2505168404498,1545.19521552337,-44.94469868292026,18,13,0.35555555555555557,0.4,-3.0,-5.0,-5,0.4,1.6,3.0,-1.4,0.0,0.4,1.0,1.2,1.2,2.0,-0.8,0.4,0.0,0.0,0.9,1.8,2.2,0.2,1.2,1.4,1.7,0.3,3,2,2,4.6082,0.4439,84,4.4802,0.39,105,0.1280000000000001
56378,2008-07-31,16,2008,Sport Club do Recife,Ipatinga FC,3.0,1.0,H,1548.6973450115895,1471.8260010651786,76.87134394641089,10,20,0.4666666666666667,0.28888888888888886,-3.0,-11.0,10,2.0,1.4,0.8,0.5999999999999999,0.6,0.2,2.0,1.2,1.0,1.4,-0.3999999999999999,0.4,0.0,0.0,1.3,1.0,1.4,0.4,0.8,1.3,2.1,0.2,0,0,0,3.0,0.3,25,3.0,0.3,25,0.0
56315,2008-07-31,16,2008,Coritiba FBC,Grêmio FBPA,0.0,1.0,A,1512.5646395601018,1625.306579896487,-112.74194033638514,8,2,0.5111111111111111,0.6444444444444445,4.0,15.0,-6,2.0,1.6,1.2,0.40000000000000013,0.6,0.2,3.0,2.2,2.6,1.0,1.6,0.6,0.4,2.0,1.8,1.5,1.1,0.5,1.9,2.1,0.9,0.5,2,1,1,3.4388,0.1348,96,4.4468,0.3771,99,-1.0079999999999996
56532,2008-08-02,17,2008,Fluminense FC,SC Internacional,1.0,2.0,A,1503.1118782156716,1547.0697620866722,-43.957883871000604,19,10,0.2708333333333333,0.4583333333333333,-8.0,2.0,-9,0.8,1.4,2.4,-1.0,0.2,0.2,1.5,1.4,0.8,0.6,0.20000000000000007,0.4,0.2,0.5,1.1,1.3,1.6,0.3,1.5,1.1,0.7,0.4,6,2,2,4.7094,0.4916,105,4.302,0.3257,156,0.4074
56241,2008-08-02,17,2008,Goiás EC,Portuguesa,4.0,0.0,H,1476.4352023139663,1500.5310583365772,-24.09585602261086,18,13,0.3541666666666667,0.3958333333333333,-9.0,-8.0,-5,1.4,1.2,1.4,-0.19999999999999996,0.4,0.2,1.5,1.4,2.0,2.4,-0.3999999999999999,0.4,0.2,0.0,1.4,1.3,1.3,0.4,1.1,1.3,2.0,0.3,0,0,0,3.0,0.3,25,3.0,0.3,25,0.0
56524,2008-08-02,17,2008,Náutico,Figueirense FC,1.0,2.0,A,1488.0528971742226,1554.7798674311357,-66.72697025691309,15,11,0.375,0.4375,-7.0,-11.0,-4,0.2,1.2,2.4,-1.2,0.0,0.2,0.5,1.0,1.0,1.8,-0.8,0.2,0.4,0.5,0.7,1.0,2.1,0.2,1.3,1.0,1.5,0.3,1,1,0,3.0,0.3,25,3.0,0.3,25,0.0
56487,2008-08-03,17,2008,CA Mineiro,Sport Club do Recife,2.0,1.0,H,1527.1369043574698,1561.2139452482338,-34.07704089076401,16,8,0.375,0.5,-10.0,-1.0,-8,1.2,1.2,2.8,-1.5999999999999999,0.4,0.0,3.0,2.0,1.6,1.0,0.6000000000000001,0.6,0.2,1.5,0.9,1.1,2.1,0.2,1.6,1.2,1.2,0.5,1,1,0,4.4802,0.39,105,3.0,0.3,25,1.4802
56451,2008-08-03,17,2008,Santos FC,Coritiba FBC,1.0,3.0,A,1549.0723165252502,1501.5817244381608,47.49059208708945,18,10,0.3541666666666667,0.4791666666666667,-8.0,3.0,-8,1.8,1.8,1.8,0.0,0.6,0.0,3.0,1.8,1.2,1.0,0.19999999999999996,0.6,0.0,1.5,1.2,1.2,1.7,0.3,1.7,1.5,1.2,0.5,4,0,0,4.5364,0.4128,102,3.4388,0.1348,96,1.0976000000000004
56483,2008-08-03,17,2008,Ipatinga FC,SE Palmeiras,1.0,2.0,A,1459.3094008285343,1601.6679813066694,-142.35858047813508,20,5,0.2708333333333333,0.5833333333333334,-13.0,8.0,-15,1.2,1.2,1.8,-0.6000000000000001,0.4,0.0,3.0,2.0,2.2,1.4,0.8000000000000003,0.6,0.2,0.5,0.8,1.2,2.0,0.2,1.8,1.8,1.1,0.5,0,0,0,3.0,0.3,25,5.3702,0.9562,93,-2.3701999999999996
56493,2008-08-03,17,2008,CA Paranaense,Botafogo FR,0.0,3.0,A,1510.9154942646328,1546.7342559247493,-35.81876166011648,17,11,0.3541666666666667,0.4583333333333333,-2.0,5.0,-6,0.8,0.8,1.0,-0.19999999999999996,0.2,0.2,2.0,2.0,2.2,0.4,1.8000000000000003,0.6,0.2,0.5,0.9,0.7,1.3,0.2,1.5,1.7,1.0,0.4,3,3,1,3.7192,0.1798,90,4.7488,0.5116,93,-1.0296000000000003
56178,2008-08-03,17,2008,Grêmio FBPA,EC Vitória,2.0,0.0,H,1636.289495018428,1544.4898852842564,91.79960973417155,1,4,0.6666666666666666,0.6041666666666666,16.0,9.0,3,2.2,2.4,0.8,1.5999999999999999,0.6,0.4,2.0,1.8,1.4,1.2,0.19999999999999996,0.6,0.0,1.5,1.9,1.9,0.9,0.5,2.1,2.0,1.2,0.7,2,1,0,4.4468,0.3771,99,3.6584,0.169,108,0.7883999999999998
56220,2008-08-03,17,2008,CR Flamengo,Cruzeiro EC,1.0,2.0,A,1608.9909963753269,1592.4405831813099,16.550413194016983,5,3,0.5833333333333334,0.625,12.0,11.0,-2,0.4,0.4,1.0,-0.6,0.0,0.4,0.5,1.8,1.6,1.0,0.6000000000000001,0.6,0.0,1.5,1.5,1.4,0.9,0.4,1.7,1.6,1.0,0.5,3,4,2,5.4148,1.0,174,5.061,0.7007,102,0.35379999999999967
56301,2008-08-03,17,2008,São Paulo FC,CR Vasco da Gama,4.0,0.0,H,1659.0632182526103,1518.30882800635,140.7543902462603,6,14,0.5625,0.3958333333333333,9.0,2.0,8,2.0,1.8,1.2,0.6000000000000001,0.6,0.2,3.0,1.0,2.6,2.6,0.0,0.2,0.4,0.0,1.8,1.5,1.1,0.5,1.1,2.3,2.2,0.3,6,2,1,4.3926,0.357,117,4.6082,0.4439,84,-0.21560000000000024
56242,2008-08-06,18,2008,Goiás EC,CR Flamengo,2.0,1.0,H,1493.5430817974109,1592.229397662502,-98.68631586509105,13,6,0.39215686274509803,0.5490196078431373,-5.0,11.0,-7,1.8,1.8,1.2,0.6000000000000001,0.6,0.0,2.0,0.4,0.6,1.2,-0.6,0.0,0.4,0.5,1.4,1.3,1.3,0.4,1.2,1.2,1.0,0.3,1,5,3,3.0,0.3,25,5.4148,1.0,174,-2.4147999999999996
56452,2008-08-06,18,2008,Santos FC,CA Mineiro,2.0,3.0,A,1530.8988135802417,1544.7011971324814,-13.80238355223969,18,13,0.3333333333333333,0.4117647058823529,-10.0,-9.0,-5,1.8,2.0,1.8,0.19999999999999996,0.6,0.0,2.0,1.8,1.6,2.8,-1.1999999999999997,0.6,0.0,0.0,1.2,1.3,1.6,0.3,1.2,1.2,2.0,0.3,3,1,4,4.5364,0.4128,102,4.4802,0.39,105,0.05620000000000047
56179,2008-08-06,18,2008,Grêmio FBPA,Ipatinga FC,1.0,0.0,H,1648.1576731252553,1449.5214438036694,198.63622932158592,1,20,0.6862745098039216,0.2549019607843137,18.0,-14.0,19,2.6,2.4,0.4,2.0,0.8,0.2,2.3333333333333335,1.2,1.4,1.4,0.0,0.4,0.0,0.0,1.9,1.8,0.9,0.5,0.8,1.2,1.9,0.2,0,0,0,4.4468,0.3771,99,3.0,0.3,25,1.4467999999999996
56280,2008-08-06,18,2008,Fluminense FC,São Paulo FC,3.0,1.0,H,1489.1254807433163,1668.9140271601862,-179.78854641686985,19,4,0.2549019607843137,0.5882352941176471,-9.0,13.0,-15,0.8,1.4,2.2,-0.8000000000000003,0.2,0.2,1.0,2.0,2.0,1.0,1.0,0.6,0.2,0.5,1.1,1.3,1.6,0.3,1.8,1.8,1.1,0.5,3,4,2,4.7094,0.4916,105,4.3926,0.357,117,0.31679999999999975
56509,2008-08-06,18,2008,CR Vasco da Gama,Coritiba FBC,0.0,2.0,A,1508.4580190987742,1519.7552273831693,-11.297208284395083,14,7,0.37254901960784315,0.5098039215686274,-2.0,5.0,-7,0.8,2.4,3.2,-0.8000000000000003,0.2,0.2,2.0,1.8,1.6,1.2,0.40000000000000013,0.6,0.0,2.0,1.1,2.3,2.4,0.3,1.7,1.6,1.2,0.5,2,2,2,4.6082,0.4439,84,3.4388,0.1348,96,1.1694
56379,2008-08-06,18,2008,Sport Club do Recife,Portuguesa,2.0,0.0,H,1543.6496524732222,1483.4231788531326,60.226473620089564,10,15,0.47058823529411764,0.37254901960784315,-2.0,-12.0,5,1.8,1.4,1.0,0.3999999999999999,0.6,0.0,3.0,0.8,1.4,2.8,-1.4,0.2,0.2,0.0,1.6,1.3,1.3,0.5,0.8,1.2,2.4,0.2,0,0,0,3.0,0.3,25,3.0,0.3,25,0.0
